record_name,target_label,0,1,2
0,1,10.65253259730466,6.8971186158820625,-5.55494709929633
1,4,-8.684933640077764,4.636476880667895,2.6681449380238726
2,1,11.66242525160623,0.6342232562608069,-4.037892591286264
3,5,1.1614179363913082,2.0169788924709677,-4.791701131796611
4,2,3.220847094310731,6.443903735250413,-10.803422445013176
5,5,1.8952818001172402,9.685718508736752,-4.748179634500233
6,2,3.222478842899375,6.262660018530519,-10.868918989658969
7,4,-1.2172208429643603,7.491759066600414,7.880826347982493
8,3,6.390228822654449,6.314883295589898,0.45566127795794276
9,3,4.022876094880154,9.746256976792306,6.047348455857682
10,5,3.6970444447626343,4.92238641023174,-4.022749162029433
11,4,-8.894902127363752,8.357387316798874,2.2892926925985426
12,3,5.08675693439467,0.9346062885684416,4.909630350158274
13,2,-9.45201619421032,4.86315976820793,-0.6573720390696409
14,4,-9.296940224744217,2.541645736572824,1.4891426256047904
15,4,-1.4995236023463925,6.919657669040558,7.8046511045316125
16,4,-8.715434202728474,6.39705664811253,2.5564459336094316
17,0,9.54778763743762,8.472642726604306,9.189052164044297
18,0,2.551501964627254,5.089305903864344,13.734485256435137
19,2,-9.391058782387761,4.728571091492867,-0.3139847214879222
20,2,-9.051707856726063,6.299236411229553,-3.512307092607445
21,2,-1.158600242678335,1.6239005774639317,-10.804723343258255
22,1,11.34310487979356,3.0342714708511513,-4.489778256396886
23,5,5.13168531673311,1.8172057712526255,-2.749034684085085
24,5,5.938149532613938,4.847710403261715,-1.3294575271927367
25,4,-0.8270610247462883,1.729948996083441,7.91575817925227
26,3,5.215979287885562,8.247766158779758,4.8120182084776735
27,0,12.391354502574861,4.525342129887737,3.144309251491889
28,2,-3.2292572170875053,6.904693262818157,-10.221169796730168
29,4,-8.439426201040503,2.9453517637877273,3.2881756324760025
30,1,11.002683679370586,2.7134163639551265,-5.101023531518083
31,1,10.597398371291318,0.26711471054865515,-5.852950645167105
32,0,11.857171208149172,8.87041609063817,4.957025798943365
33,0,8.059745177301933,6.470289159061105,10.957284969077502
34,2,1.0256130435057411,9.652456315066052,-10.988070627698754
35,0,11.047895903464278,6.479593104709591,7.0743291761720775
36,2,-8.846203813295002,1.8046658966408267,-4.322790004788348
37,2,-8.036181879444307,1.4942766208793943,-6.035279904551667
38,2,3.085672648910884,5.81790031094917,-10.804468959661738
39,1,12.152763181838885,2.353562357204867,-2.4594072051589446
40,5,1.5172589269681878,4.7716212611357305,-4.818023858801725
41,4,-6.2415448506576885,6.938375662536677,5.9863104797455655
42,5,0.31057325016964765,4.092102404791179,-4.828035103884475
43,4,-0.3515261571324494,0.7481166193955919,7.95709070360206
44,2,1.2551630321971567,3.2809504891586827,-11.097237827714952
45,2,1.3634189814353144,7.505610728706854,-11.087620424317597
46,5,5.900855249234217,5.17344197250962,-1.2335267098023903
47,4,-7.69753064156496,10.057678349914614,4.3922866599562
48,1,4.788684896510864,8.333012736097105,-10.355092010859186
49,2,0.770579237049618,5.308465968598904,-10.893704177075984
50,1,11.659386599717426,9.812908305867493,-3.768884851528864
51,2,-3.6157041432663277,9.13821800382397,-10.009981658383827
52,0,6.477630159327873,10.153410814552487,11.993794707930347
53,2,-9.449653765157692,6.587016143549979,-1.6310737122750798
54,0,10.054647923997045,3.0019574758087804,8.66686832879383
55,0,11.838326327813297,9.732008370618077,5.375390103194571
56,0,6.155341837580537,1.5864199215066925,12.242009249403388
57,0,0.10729123695412389,8.996357978733574,14.137531283776555
58,4,-8.041455622186138,0.6477590048275852,4.069154157352942
59,2,-9.487335985044464,5.361881847581009,-1.657194247384524
60,1,6.662124934864205,2.3602410975228634,-9.61501462618311
61,5,1.3344862073541974,1.3349190660298527,-4.746198254322161
62,3,5.886348214951281,9.349665101513441,3.4800984737675855
63,3,6.3257906848138,4.095066052193562,-0.031008929442893733
64,4,-2.5913976435570194,4.408774408690397,7.797826361300625
65,0,11.594272377640765,0.15342467304945576,5.890763715225971
66,2,-0.762979458615791,8.345314821445207,-10.848929097736297
67,5,6.072755317111263,9.777350154995366,-1.1387566295453144
68,3,6.328102323833747,8.315574582511498,-0.18710575669445845
69,4,-8.265537678453976,5.044972150546467,3.610340779728056
70,4,-4.4448418508567125,9.4424278270654,7.1715866703093685
71,2,1.729614141309324,9.382671651240164,-11.092313893971442
72,3,5.546141944944829,7.7241321083378045,4.171434311362567
73,2,-4.451406766564078,6.51293707675576,-9.554907495259531
74,2,-8.40799083287007,6.032686283956506,-5.252340259878103
75,0,6.1691473603997995,5.532281742698476,12.181984440476098
76,3,2.6907909163918444,7.709554016755063,6.93582788575959
77,0,12.463256336243644,8.692000700003438,2.6686145424907357
78,4,-9.38464497654849,7.903125987785066,0.7609881657605828
79,5,1.9924003510190627,4.878791302985089,-4.8181602774262995
80,0,12.591215597153278,3.8388717159128065,1.741239202659806
81,2,-9.416418418050968,2.919460471296135,-0.06676886359905834
82,4,-6.697525816035583,7.105681525256438,5.642625700879956
83,3,2.5517337036804086,4.6060355838299385,7.074369601377616
84,2,0.8477013720248439,1.287436620512892,-11.073986333819878
85,5,5.550406415052016,9.505784533423892,-1.9537454167203439
86,5,6.276941289589446,6.798645864590697,-0.4770430716588825
87,2,-2.2198796226033286,7.492629923647334,-10.560719047375265
88,0,6.039115404698226,8.194030692240057,12.175484606674601
89,5,0.360523430812777,5.100502137731139,-4.780191073434058
90,2,-9.375824732741325,0.2484162317339671,-2.5641441994194816
91,0,12.090387206625822,3.257132104479799,4.3799021895594965
92,4,-7.334567514446931,5.136969461666755,4.96158927030266
93,4,-0.6177740030631778,1.3668909209334466,7.9104232821930704
94,3,6.130768064208016,8.378056236707563,2.9654746467227846
95,4,-3.1599745947164113,7.460410544723187,7.552190169533514
96,1,9.637163069905188,0.8348161733125199,-7.064807187485053
97,0,12.161958298513165,0.601355864744903,4.128685306215676
98,1,6.492233433569593,7.231388612311882,-9.572645938165705
99,4,-9.23295811580236,6.246956423372442,1.1371061690985862
100,5,1.0025469707505252,2.49556016783693,-4.7750535585087635
101,5,0.7507546666363056,1.136821848090143,-4.713119794382489
102,0,3.715612480380641,8.408358789458841,13.329509974465328
103,5,1.3415460815991125,1.2024995848440378,-4.871102453609164
104,1,7.357301389349041,9.455844739011546,-8.994946059658359
105,3,1.092209981511346,6.953175705410365,7.730199712258017
106,3,3.887095998766976,0.7104523004193949,6.178786343267174
107,4,-3.6262434155298107,2.5529847552806135,7.51040822349133
108,3,4.952458611371,1.4507361592394965,5.0466974558403015
109,4,-4.589495051388683,2.6218248379459794,7.08044072039191
110,2,-8.517663909639639,4.943096328460491,-5.283737556655358
111,4,-8.906611882077472,4.36219942330019,2.1807723780195953
112,3,5.805697156723507,7.119047677439347,3.5300304827381863
113,4,-9.144816800215036,2.0019945296373693,1.5020944300356822
114,2,-2.808554461357445,3.093345730707037,-10.361541778021579
115,5,1.4223800427751123,8.685296984084603,-4.637301599570431
116,3,1.3210567487007394,1.1162240764572327,7.564071341315876
117,3,3.9844061060509643,9.9319408109675,6.038593259929176
118,0,8.63605472630549,4.025415250622954,10.350297232112162
119,3,5.493965060773971,1.0412377783233082,4.348444601542827
120,0,11.901570269345507,6.594700956455756,5.275849407494129
121,2,-4.616591168916706,7.50249683953637,-9.525387267562346
122,1,5.724468105343729,5.929974388960683,-9.996507771988059
123,2,-3.5957558919515407,3.1119141993728032,-9.965496601792845
124,0,12.580681017152099,10.390207114477558,1.7410720619890854
125,5,5.3030607748848135,1.7079193313990442,-2.526821817710308
126,0,4.805519974921758,1.7404804888542575,12.964620816332276
127,3,5.59960288735914,0.33974815920038615,3.9935843766561234
128,5,4.535182618413843,8.248657417163473,-3.2883723179244537
129,5,3.8812258249278138,6.5392336667095705,-3.735799002506061
130,3,0.6209396845109618,7.317221876673635,7.655427885196339
131,3,3.720498531990628,8.989052594135934,6.264672054917705
132,5,1.9263979535041218,7.143786792587545,-4.669667933627093
133,3,5.183544793363198,3.00603180590396,4.830362966544909
134,3,4.090431249752015,7.822606334518566,5.886471679889705
135,2,1.248429478897552,2.5359792982697367,-11.0561382120055
136,0,10.020061161834793,8.698482559125745,8.740146372682196
137,5,0.41402381773768204,8.802587636934037,-4.8789581884883955
138,0,11.196281033144718,8.620967017966366,7.005326681632189
139,0,6.3329163937483175,4.285865637920529,12.134282170503623
140,5,5.092276340627283,1.3212272415747268,-2.768187754130667
141,3,5.9682946006197755,2.257725660447186,3.02962635846027
142,2,-9.31215807652381,8.410013131247277,-3.16273891680821
143,5,3.152299511363659,6.246855724509408,-4.340446716762059
144,2,-7.582805478610145,5.537590084733174,-6.678200602469201
145,2,-6.634757865902736,9.62001773044937,-7.659687192269304
146,2,-0.5324704026586565,1.7982698918987672,-10.915983914885224
147,3,0.3898667738792791,5.587908586177778,7.7408771124046805
148,1,11.958100924544592,7.155753373152987,-2.9836836474446593
149,4,-5.485876899816612,9.763910308117167,6.538761470305273
150,3,3.8179066156254993,1.9165707095493298,6.1690243385920605
151,0,4.978660903118926,3.27488643659427,12.776751397562245
152,2,-4.363578567175491,2.019093024070801,-9.715297106133097
153,4,-8.855247253684478,4.2157847813790275,2.2046434538345454
154,5,5.044094974129358,3.5972676489852717,-2.817527307022966
155,3,6.306849698956812,3.6359141603359144,0.5724663443238804
156,0,8.406832822875364,2.934883224073305,10.560718888868177
157,5,4.402933937267359,5.752779235712858,-3.4307494826477347
158,1,7.384527246512386,0.469370834043245,-9.082802847116042
159,2,-9.284428659102106,7.375939073922352,-2.9017057561571074
160,5,2.6800460120191008,0.42462910353324157,-4.452893041401337
161,0,6.953120543406147,5.38660627350857,11.74059605954163
162,1,7.269074334311272,3.149690505236978,-9.135329224653184
163,5,5.561824407222775,1.0810954252957754,-2.1259415381230786
164,3,6.1347564329024635,5.796896758960032,2.4234037191118074
165,1,3.950053135915837,1.8697870785465727,-10.59743772917931
166,1,11.791934690725197,6.739618361763597,-3.503759552945967
167,0,12.14260296808893,3.16055581107581,4.337944488764008
168,3,6.122108098213092,1.7460137343166233,2.456392667745147
169,2,-9.248033570259278,3.0363789478275662,-3.1392672740056176
170,0,12.067035550035454,0.6007765922510697,4.549307828992059
171,1,7.828569405613565,0.5116365988960526,-8.724054789305193
172,0,1.8651295469911102,0.681435821320654,13.898416363540715
173,2,-7.763696765566506,8.250675242057474,-6.540992372917054
174,5,1.6434432615106593,6.756884005583856,-4.73785706198479
175,1,6.1332006128829235,2.4201525406815003,-9.632720529666031
176,0,10.783673860930843,2.0810347977816144,7.4816166730646785
177,2,-4.005981116737538,9.56636891564873,-9.822909652004054
178,4,-4.800903370466452,3.4610259192815147,6.9503321977519965
179,2,1.6376663653568668,4.08849747333714,-10.94487413974848
180,1,12.529771062800858,3.815706932172672,-0.7783385600909297
181,2,-9.020224659112413,2.1535262670801543,-3.6927331697842636
182,5,6.027799183510205,1.2393477004514815,-0.698062669997194
183,5,0.19098406380946498,5.173170865998908,-4.572942932300234
184,0,12.447595923637673,8.94048276510809,-0.6424836040485976
185,1,12.229191533836953,1.2946548352745548,-2.1675161024419856
186,0,8.804559852192767,8.227518947412925,10.084319255031147
187,4,-1.4124372879852582,8.031322817568595,7.980297400548036
188,2,-9.429117079334732,0.7947323679167196,-0.170637254421857
189,0,11.73703504434294,3.647076954434573,5.537687040074083
190,0,8.321782129704342,4.9849330208836875,10.579280047065547
191,5,0.8065153159443709,7.313826911919456,-4.809860759169488
192,2,-8.651965799133785,3.1793158439752327,-4.711955135251939
193,4,-0.4590834948574036,8.735496801926852,7.927642910211261
194,5,5.354971691752502,7.077735340847431,-2.456172538400624
195,3,5.753451372294576,9.66201823506106,3.602271973805301
196,3,2.0474016710196032,5.494590848417322,7.32263845093613
